source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
6761445346260929536,282.10779884580984,-29.476126460814434,0.12099457697096466,0.014810419641435146,-14.939403116320573,0.01666893996298313,-6.426576324166718,0.0136532261967659,247.36817932128906,2.0751779079437256,0.9259233474731445,13.107939720153809,574.7085373482128
3772348601612372992,153.1424817518366,-8.102171785569805,0.15943380449302008,0.01913341134786606,17.27304065454367,0.01673075743019581,-3.6354848987329844,0.01674124039709568,143.23104858398438,3.758836507797241,1.0001782178878784,13.761493682861328,574.3232903701025
5948809255791363456,266.0678710315592,-47.006334493507,0.1623293610791386,0.017032979056239128,-18.57181236156607,0.017545726150274277,-20.365837879836135,0.012722563929855824,87.47797393798828,0.5080141425132751,0.8232741355895996,11.468017578125,573.090469452771
5923212075341764992,259.34836827337983,-53.844838143069026,0.2323757340752086,0.018919866532087326,-17.62756754659956,0.019803985953330994,-32.91176088853557,0.015814099460840225,292.02593994140625,3.0995876789093018,1.0026730298995972,14.03504753112793,572.3480119561837
6009917672524909312,236.14951570383036,-37.03107703909926,0.14040600229470396,0.01531184185296297,-20.36117406317019,0.018037566915154457,-5.959491937503939,0.013173644430935383,-145.22708129882812,2.0004193782806396,0.9425346255302429,13.24609661102295,571.6397726232053
5912594130219991936,262.08396619243985,-59.98697513109163,0.15897594808414758,0.017945656552910805,-8.879229272541327,0.014315065927803516,-23.63512060901156,0.01492238137871027,-78.7739028930664,4.209692478179932,1.0265849828720093,14.105744361877441,570.4705397992643
6163612772268689408,205.38172631210128,-36.79399009361193,0.16099573757046926,0.019460296258330345,-23.48805385126343,0.017041482031345367,-0.09861873469188649,0.01951991580426693,-22.312755584716797,2.3005101680755615,0.9406763911247253,12.965776443481445,570.3529672741729
5957229388904940800,265.8574589930381,-42.631351675934425,0.14853643015194454,0.01608339138329029,4.578727072326634,0.017859935760498047,-22.016622743943145,0.012301088310778141,-57.80223083496094,1.7026439905166626,0.9950751066207886,13.44343090057373,569.4527538725697
6332474771628909184,224.26560880711978,-8.05684539600888,0.1479493483730795,0.013259884901344776,-19.45208785416254,0.01630297861993313,-14.736515350648249,0.013833506964147091,194.56260681152344,0.33499401807785034,1.054876685142517,11.573235511779785,569.0453777342578
5859506547756224896,182.06710384179175,-68.06838756795892,0.13723826405190334,0.013576253317296505,-16.208028594889544,0.014768215827643871,11.638355841082774,0.0147309061139822,195.2664337158203,4.500081539154053,1.0124588012695312,14.01864242553711,569.0444619377512
4576589096181764736,270.54776824481036,22.126081806456156,0.15278628773036654,0.016521139070391655,-6.5453345145590776,0.010135636664927006,-21.801633317706916,0.018738873302936554,-101.38904571533203,4.230545520782471,1.0497474670410156,14.349952697753906,568.4107500732488
5822214686745734656,241.5188896764797,-66.51905661769096,0.14758663484311965,0.01633361726999283,-20.462627847072234,0.008052379824221134,-11.916385152163862,0.014187677763402462,83.39556121826172,3.374325752258301,1.027450442314148,14.152932167053223,566.9591875854823
4392511745666176000,253.33282638987123,4.824413572366861,0.11113197007406642,0.01347098033875227,-4.098493134961893,0.012686224654316902,-15.91835867663052,0.009176130406558514,-353.0722961425781,1.3148565292358398,1.0180858373641968,13.403341293334961,566.9237454775993
