source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag
260435924794249600,69.42321730933486,50.94614019974563,16.73661399544145,-49.52878532893664,-5.33479385541586,25.003881,13.493469
260738122991965696,72.72738508945785,52.10816386752406,3.483759062816107,9.829880147175523,-14.258159624800033,14.248075,11.020739
260950500534130176,72.21676411043354,52.40539639876466,4.296318218716856,10.868685428064733,-18.087200876832,9.371915,13.556416
261209121988200960,77.14853635362864,48.19138706533183,2.22619456635899,8.48359415743519,-34.20172394644314,5.239496,14.222854
261320726713249920,77.76513450031608,49.15688724719162,2.5266153583296194,18.94358442514223,-35.83936958604454,12.809597,13.505556
263402514540419200,81.5855471053313,53.57604023820609,4.260716465358278,-4.925237869029236,-9.140184252912324,15.143214,13.437512
264143997693984256,87.82209825889582,53.9848566855625,4.196978827573555,-16.387175112280957,-42.39563934710066,14.333321,13.864923
264505565220578816,89.37656010504787,55.170874760099345,2.8892467444907095,-31.528397125356328,-50.48478065807083,5.21161,12.7898245
265615758430664320,89.58777598292313,56.49104431715995,1.9902466515421824,8.16275071115862,7.844840687615393,5.110405,14.083284
265996086377530240,76.10827117851431,52.14995090942869,2.453210247922207,5.28141663159484,-17.08856679872791,8.258911,12.957121
266721592250290816,80.69197208727256,54.77518381227685,3.2214566734845174,7.302477663814031,-8.830594206462258,9.119529,14.819302
266745167327822720,82.1165855475497,55.107829010989725,4.681774089782385,42.821394277699106,-37.736937628417195,9.315593,13.25455
266810828787624832,81.60311019727675,55.37275933821617,0.8460999120445947,1.0895675828426994,-16.586834163941347,5.6909356,12.18188
268673019232862208,88.19710389159223,56.82659762768261,5.8609241666497445,-0.6220296719668026,-53.27465271692674,5.6908813,10.972824
270871119072977152,66.54669706383028,50.53656181632733,5.764495959414565,-6.1448108203745555,-57.37734903279126,7.0459995,14.017149
271017285399625600,68.0288242038188,51.35099316691389,2.9717327645066383,11.879132358435601,-33.36524034053587,8.97825,14.757256
271189835707334016,66.57099498865539,51.701714360383704,2.1439157963625077,12.037582969853041,11.743425758825843,6.1117992,12.944519
271598858333229440,65.31681886785663,51.60303898704274,2.754993887785614,-8.445743124906112,-9.76333849452531,11.792603,13.769585
271847897717370240,64.08562659379436,51.99524305425216,3.301690853112044,14.413398129476843,-20.73671878295994,5.075543,13.0301895
272826806661429760,68.8440426281392,52.67671276050029,1.491006142285875,12.027756620968535,-1.8410182434312712,10.337262,13.278907
273517884079244544,74.38100213147668,55.28139540760507,3.7936295151308475,23.19726677794874,-17.281261437144483,7.969703,14.956213
